cdentata_sth3.yml,-9.402516,-9.182385,0
cdentata_sth3.yml,-9.402516,-6.084901,0
cdentata_sth3.yml,-9.402516,-2.987418,0
cdentata_sth3.yml,-9.402516,0.110066,0
cdentata_sth3.yml,-9.402516,3.207549,0
cdentata_sth3.yml,-9.402516,6.305033,0
cdentata_sth3.yml,-9.402516,9.402516,0
cdentata_sth3.yml,-6.305033,-9.182385,0
cdentata_sth3.yml,-6.305033,-6.084901,0
cdentata_sth3.yml,-6.305033,-2.987418,0
cdentata_sth3.yml,-6.305033,0.110066,0
cdentata_sth3.yml,-6.305033,3.207549,0
cdentata_sth3.yml,-6.305033,6.305033,0
cdentata_sth3.yml,-6.305033,9.402516,0
cdentata_sth3.yml,-3.207549,-9.182385,0
cdentata_sth3.yml,-3.207549,-6.084901,0
cdentata_sth3.yml,-3.207549,-2.987418,0
cdentata_sth3.yml,-3.207549,0.110066,0
cdentata_sth3.yml,-3.207549,3.207549,0
cdentata_sth3.yml,-3.207549,6.305033,0
cdentata_sth3.yml,-3.207549,9.402516,0
cdentata_sth3.yml,-0.110066,-9.182385,0
cdentata_sth3.yml,-0.110066,-6.084901,0
cdentata_sth3.yml,-0.110066,-2.987418,0
cdentata_sth3.yml,-0.110066,0.110066,0
cdentata_sth3.yml,-0.110066,3.207549,0
cdentata_sth3.yml,-0.110066,6.305033,0
cdentata_sth3.yml,-0.110066,9.402516,0
cdentata_sth3.yml,2.987418,-9.182385,0
cdentata_sth3.yml,2.987418,-6.084901,0
cdentata_sth3.yml,2.987418,-2.987418,0
cdentata_sth3.yml,2.987418,0.110066,0
cdentata_sth3.yml,2.987418,3.207549,0
cdentata_sth3.yml,2.987418,6.305033,0
cdentata_sth3.yml,2.987418,9.402516,0
cdentata_sth3.yml,6.084901,-9.182385,0
cdentata_sth3.yml,6.084901,-6.084901,0
cdentata_sth3.yml,6.084901,-2.987418,0
cdentata_sth3.yml,6.084901,0.110066,0
cdentata_sth3.yml,6.084901,3.207549,0
cdentata_sth3.yml,6.084901,6.305033,0
cdentata_sth3.yml,6.084901,9.402516,0
cdentata_sth3.yml,9.182385,-9.182385,0
cdentata_sth3.yml,9.182385,-6.084901,0
cdentata_sth3.yml,9.182385,-2.987418,0
cdentata_sth3.yml,9.182385,0.110066,0
cdentata_sth3.yml,9.182385,3.207549,0
cdentata_sth3.yml,9.182385,6.305033,0
cdentata_sth3.yml,9.182385,9.402516,0
cdentata_sth3.yml,12.279869,-9.182385,0
cdentata_sth3.yml,12.279869,-6.084901,0
cdentata_sth3.yml,12.279869,-2.987418,0
cdentata_sth3.yml,12.279869,0.110066,0
cdentata_sth3.yml,12.279869,3.207549,0
cdentata_sth3.yml,12.279869,6.305033,0
cdentata_sth3.yml,12.279869,9.402516,0
